编号,厂家,名字,编码,类型,分类,药店,市场价,销售价
3850,浙江天一堂药业有限公司,芙朴感冒颗粒10克*10袋,6906950000000 ,0,9,华联连锁药店,18,15
3849,海口市制药厂有限公司,枫蓼肠胃康颗粒8g*6包,6903280000000 ,0,457,华联连锁药店,16.8,14
3848,吉林万通药业集团梅河药业股份有限公司,口腔溃疡散每瓶装3g,6932070000000 ,0,16,华联连锁药店,18,15
3847,太极集团浙江东方制药有限公司,锡类散1G/瓶,6906260000000 ,0,458,华联连锁药店,4.8,4
3846,成都九芝堂金鼎药业有限公司,1#足光散40g*3袋,6920980000000 ,0,32,华联连锁药店,15,12.5
3845,山西康威制药有限责任公司,冰硼散3克,2017070000000 ,0,458,华联连锁药店,1.8,1.5
3844,浙江省诸暨市越翠药业有限公司,珍珠末0.3g*25支*4袋,6940270000000 ,0,502,华联连锁药店,35.88,29.9
3843,广州王老吉药业股份有限公司,痰咳净散6克,6901420000000 ,0,10,华联连锁药店,4.8,4
3842,贵州黄果树立爽药业有限公司,咽立爽口含滴丸0.025克*72丸,6921750000000 ,0,9,华联连锁药店,24,20
3841,天津中新药业集团股份有限公司第六中药厂,速效救心丸40mg*60丸*3瓶/盒,6919680000000 ,0,459,华联连锁药店,48,40
3840,北京九龙制药有限公司,都梁滴丸每丸重31mg*72丸,6940150000000 ,0,2,华联连锁药店,42,35
3839,天士力制药集团股份有限公司,复方丹参滴丸27mg*150粒*2瓶,6920540000000 ,0,459,华联连锁药店,58.56,48.8
3838,中发实业集团业锐药业有限公司,冠心丹参滴丸0.04g*10粒*15袋,6926390000000 ,0,459,华联连锁药店,36,30
3837,通化茂祥制药有限公司,参茸鞭丸10丸*10袋/盒,6938820000000 ,0,465,华联连锁药店,118.8,99
3836,邯郸制药股份有限公司,摩罗丹16丸*9袋,6923890000000 ,0,24,华联连锁药店,34.8,29
3835,江西青春康源制药有限公司,壮腰健肾丸5.6克/袋*60袋/盒,6940060000000 ,0,456,华联连锁药店,357.6,298
3834,吉林紫鑫般若药业有限公司,抗骨质增生丸3g*10袋/盒,6959170000000 ,0,456,华联连锁药店,69.6,58
3833,神威药业集团有限公司,桂附地黄丸200丸/盒,6938010000000 ,0,504,华联连锁药店,42,35
3832,内蒙古蒙药股份有限公司,珍宝丸30粒*3板,6927110000000 ,0,456,华联连锁药店,57.6,48
3831,华佗国药股份有限公司,六味地黄丸240丸/瓶,6927330000000 ,0,504,华联连锁药店,21.6,18
3830,吉林一正药业集团有限公司,藤黄健骨丸3.5克*16丸/盒,6933280000000 ,0,456,华联连锁药店,38.4,32
3829,山西广誉远国药有限公司,定坤丹7克*4瓶,6907170000000 ,0,255,华联连锁药店,237.6,198
3828,北京同仁堂股份有限公司同仁堂制药厂,同仁乌鸡白凤丸6克*10袋,6904580000000 ,0,255,华联连锁药店,43.2,36
3827,江西药都樟树制药有限公司,H1十二乌鸡白凤丸6g*20袋,6937800000000 ,0,464,华联连锁药店,57.6,48
3826,仲景宛西制药股份有限公司,天王补心丸200丸/瓶,6909220000000 ,0,466,华联连锁药店,23.76,19.8
3825,仲景宛西制药股份有限公司,补中益气丸200丸/瓶,6909220000000 ,0,502,华联连锁药店,22.56,18.8
3824,仲景宛西制药股份有限公司,桂附地黄丸200丸/瓶,6909220000000 ,0,504,华联连锁药店,26.16,21.8
3823,内蒙古京新药业有限公司,定坤丹每丸重10.8克*6丸,6933340000000 ,0,255,华联连锁药店,86.4,72
3822,仲景宛西制药股份有限公司,H1知柏地黄丸360丸/瓶,6909220000000 ,0,502,华联连锁药店,42.36,35.3
3821,仲景宛西制药股份有限公司,H2六味地黄丸360丸/瓶,6909220000000 ,0,504,华联连锁药店,43.08,35.9
3820,仲景宛西制药股份有限公司,H1杞菊地黄丸360丸/瓶,6909220000000 ,0,504,华联连锁药店,42.36,35.3
3819,仲景宛西制药股份有限公司,H1逍遥丸360丸/瓶,6909220000000 ,0,502,华联连锁药店,38.76,32.3
3818,仲景宛西制药股份有限公司,天王补心丸300丸/瓶,6909220000000 ,0,466,华联连锁药店,29.28,24.4
3817,仲景宛西制药股份有限公司,明目地黄丸300丸/瓶,6909220000000 ,0,504,华联连锁药店,29.88,24.9
3816,李时珍医药集团有限公司,麻仁丸60克,6920760000000 ,0,3,华联连锁药店,39.96,33.3
3815,通药制药集团股份有限公司,六味地黄丸360丸,6928980000000 ,0,504,华联连锁药店,42,35
3814,吉林紫鑫般若药业有限公司,舒痔丸15粒*10袋,6959170000000 ,0,465,华联连锁药店,37.2,31
3813,李时珍医药集团有限公司,槐角丸60g,6920760000000 ,0,18,华联连锁药店,30,25
3812,株洲千金药业股份有限公司,加味逍遥丸6g（100丸）*20袋,6926920000000 ,0,255,华联连锁药店,57.6,48
3811,太极集团浙江东方制药有限公司,参麦地黄丸9克*6袋（每40粒重3克）,6906260000000 ,0,10,华联连锁药店,57.6,48
3810,北京东升制药有限公司,H2养血荣筋丸6克*12袋（每100粒重10g）,6924600000000 ,0,2,华联连锁药店,57.6,48
3809,甘南佛阁藏药有限公司,洁白丸每丸重0.8g*20丸,6924040000000 ,0,3,华联连锁药店,41.76,34.8
3808,黑龙江葵花药业股份有限公司,金匮肾气丸200丸,6922870000000 ,0,465,华联连锁药店,21.6,18
3807,甘南佛阁藏药有限公司,石榴健胃丸每10丸重6g*12丸,6924040000000 ,0,21,华联连锁药店,50.76,42.3
3806,昆明中药厂有限公司,止咳丸每18丸重3g*60丸,6907910000000 ,0,10,华联连锁药店,30,25
3805,黑龙江葵花药业股份有限公司,舒筋活血丸每丸重6g*10丸,6922870000000 ,0,456,华联连锁药店,31.2,26
3804,天士力制药集团股份有限公司,养血清脑丸2.5g*15袋,6920540000000 ,0,504,华联连锁药店,45.6,38
3803,昆明中药厂有限公司,妇舒丸6克/袋*10袋(水蜜丸),6907910000000 ,0,255,华联连锁药店,32.4,27
3802,葵花药业集团(佳木斯)有限公司,1#舒筋丸3g*10丸,6924580000000 ,0,460,华联连锁药店,33.6,28
3801,吉林吉春制药股份有限公司,明目蒺藜丸9g*4袋,6924960000000 ,0,303,华联连锁药店,16.8,14
3800,吉林吉春制药股份有限公司,藤黄健骨丸3.5g*12丸,6924960000000 ,0,456,华联连锁药店,30,25
3799,上海雷允上药业有限公司,六神丸(码)10粒*6支,6931180000000 ,0,458,华联连锁药店,18,15
3798,天士力制药集团股份有限公司,H2穿心莲内酯滴丸15袋,6920540000000 ,0,9,华联连锁药店,54,45
3797,杭州胡庆余堂药业有限公司,耳聋左慈丸(码）60克,6903090000000 ,0,504,华联连锁药店,10.2,8.5
3796,西安碑林药业股份有限公司,金嗓利咽丸360粒,6917030000000 ,0,458,华联连锁药店,15.6,13
3795,李时珍医药集团有限公司,鼻渊丸300粒,6920760000000 ,0,458,华联连锁药店,42.84,35.7
3794,内蒙古蒙药股份有限公司,珍宝丸30粒*2板,6927110000000 ,0,456,华联连锁药店,36,30
3793,成都九芝堂金鼎药业有限公司,小金丸1.2g*2瓶,6920980000000 ,0,463,华联连锁药店,18.72,15.6
3792,广州白云山敬修堂药业股份有限公司,斑秃丸35g,6901620000000 ,0,504,华联连锁药店,7.8,6.5
3791,李时珍医药集团有限公司,肝复康丸60g,6920760000000 ,0,457,华联连锁药店,31.2,26
3790,芜湖张恒春药业有限公司,柏子养心丸36g,6923410000000 ,0,466,华联连锁药店,4.8,4
3789,广西梧州制药(集团)股份有限公司,中华跌打丸6克*6丸,6901700000000 ,0,456,华联连锁药店,10.2,8.5
3788,浙江天一堂药业有限公司,克难西黄丸3g*2袋,6906950000000 ,0,463,华联连锁药店,40.2,33.5
3787,华润三九医药股份有限公司,壮骨关节丸(码）60粒,6901340000000 ,0,456,华联连锁药店,15.6,13
3786,广州白云山中一药业有限公司,消渴丸(码）30克,6901590000000 ,0,465,华联连锁药店,20.4,17
3785,内蒙古蒙药股份有限公司,巴特日七味丸60粒,6927110000000 ,0,456,华联连锁药店,30,25
3784,北京同仁堂股份有限公司同仁堂制药厂,牛黄清心丸3g*6丸,6904580000000 ,0,456,华联连锁药店,37.2,31
3783,李时珍医药集团有限公司,2#天麻丸60克,6920760000000 ,0,456,华联连锁药店,31.8,26.5
3782,李时珍医药集团有限公司,滋肾丸60g,6920760000000 ,0,465,华联连锁药店,39.6,33
3781,李时珍医药集团有限公司,戊己丸60克,6920760000000 ,0,457,华联连锁药店,44.4,37
3780,李时珍医药集团有限公司,金鸡虎补丸60g,6920760000000 ,0,504,华联连锁药店,54,45
3779,李时珍医药集团有限公司,七宝美髯丸60克,6920760000000 ,0,504,华联连锁药店,57.6,48
3778,广州王老吉药业股份有限公司,藿胆丸36g,6901420000000 ,0,9,华联连锁药店,7.44,6.2
3777,无锡济民可信山禾药业股份有限公司,黄氏响声丸(码)0.133克*36粒*2板,6905160000000 ,0,9,华联连锁药店,17.4,14.5
3776,杭州胡庆余堂药业有限公司,麻仁丸60g,6903090000000 ,0,3,华联连锁药店,6,5
3775,河南省宛西制药股份有限公司,杞菊地黄丸200丸,6923410000000 ,0,504,华联连锁药店,26.16,21.8
3774,浙江天一堂药业有限公司,清宁丸6g*4袋,6906950000000 ,0,9,华联连锁药店,15,13.5
3773,上海中华药业有限公司,龙虎人丹(禁退）0.04G*30粒,6905220000000 ,0,40,华联连锁药店,3,3
3772,九芝堂股份有限公司,逍遥丸200粒,6924330000000 ,0,504,华联连锁药店,16.2,13.5
3771,李时珍医药集团有限公司,归脾丸(码)60g,6920760000000 ,0,23,华联连锁药店,20.04,16.7
3770,李时珍医药集团有限公司,香砂平胃丸60g,6920760000000 ,0,24,华联连锁药店,14.4,12
3769,天士力制药集团股份有限公司,H2藿香正气滴丸2.6g*9包,6920540000000 ,0,9,华联连锁药店,33.6,28
3768,上海和黄药业有限公司,耳聋左慈丸(码）60克,6928990000000 ,0,504,华联连锁药店,10.8,9
3767,华润三九医药股份有限公司,正天丸10袋*6克,6901340000000 ,0,17,华联连锁药店,15.6,13
3766,杭州胡庆余堂药业有限公司,大补阴丸60克,6903090000000 ,0,502,华联连锁药店,23.4,19.5
3765,河南省宛西制药股份有限公司,知柏地黄丸(码）200丸,6909220000000 ,0,504,华联连锁药店,26.16,21.8
3764,河南省宛西制药股份有限公司,六味地黄丸(码）200丸,6909220000000 ,0,504,华联连锁药店,26.16,21.8
3763,九芝堂股份有限公司,六味地黄丸(码）200粒,6924330000000 ,0,504,华联连锁药店,18,15
3762,李时珍医药集团有限公司,开胃健脾丸60克,6920760000000 ,0,3,华联连锁药店,34.8,29
3761,成都康弘药业集团股份有限公司,舒肝解郁胶囊0.36g*28粒/盒,6926760000000 ,0,461,华联连锁药店,82.32,68.6
3760,通化金马药业集团股份有限公司,清热通淋胶囊0.37g*40粒/盒,6926410000000 ,0,465,华联连锁药店,40.8,34
3759,扬子江药业集团北京海燕药业有限公司,苏黄止咳胶囊0.45g*24粒/盒,6939310000000 ,0,458,华联连锁药店,117.12,97.6
3758,陕西东泰制药有限公司,参芪五味子胶囊0.25g*4*15粒/板/盒,6936840000000 ,0,456,华联连锁药店,72,60
3757,北京北大维信生物科技有限公司,血脂康胶囊   (禁退)0.3g*24粒/盒,6919960000000 ,0,459,华联连锁药店,38.4,32
3756,贵州三力制药股份有限公司,强力天麻杜仲胶囊0.3g*24粒/盒,6908640000000 ,0,456,华联连锁药店,16.2,13.5
3755,邛崃天银制药有限公司,抗菌消炎胶囊0.27克*36粒,6932760000000 ,0,9,华联连锁药店,35.76,29.8
3754,昆明生达制药有限公司,清肺抑火胶囊0.5克*32粒,6923290000000 ,0,9,华联连锁药店,39.6,33
3753,江西汇仁药业股份有限公司,H2女金胶囊0.38克*96粒,6938000000000 ,0,255,华联连锁药店,452.4,377
3752,江苏德福康缘医药有限公司,夜宁胶囊0.5克*30粒/瓶,6921070000000 ,0,502,华联连锁药店,60,50
3751,江西铜鼓仁和制药有限公司,H1调经活血胶囊0.4克*30粒,6930460000000 ,0,464,华联连锁药店,30,25
3750,吉林益民堂制药有限公司,男宝胶囊0.3克*24粒,6920300000000 ,0,465,华联连锁药店,38.4,32
3749,哈尔滨中药四厂有限公司,双黄连胶囊0.4g*20粒,6928660000000 ,0,9,华联连锁药店,28.56,23.8
3748,吉林万通药业集团梅河药业股份有限公司,复方三七胶囊0.25g*48粒,6932070000000 ,0,2,华联连锁药店,45.6,38
3747,四川泰华堂制药有限公司,脑络通胶囊0.5g*24粒,6906020000000 ,0,459,华联连锁药店,18,15
3746,湖南康尔佳制药股份有限公司,H2六味地黄胶囊60粒*0.3克,6957470000000 ,0,504,华联连锁药店,69.6,58
3745,江西心正药业有限责任公司,H2抗宫炎胶囊0.5g*60粒,6900210000000 ,0,464,华联连锁药店,69.6,58
3744,通化金马药业集团股份有限公司,壮骨伸筋胶囊0.3克*60粒,6926410000000 ,0,456,华联连锁药店,36,30
3743,江西天施康弋阳制药有限公司,牛黄上清胶囊0.3G*48粒,6946570000000 ,0,9,华联连锁药店,39.6,33
3742,湖南华纳大药厂股份有限公司,前列安通胶囊0.28g*15粒*3板,6927760000000 ,0,465,华联连锁药店,45.6,38
3741,云南维和药业股份有限公司,H2血塞通胶囊100mg*20粒,6947690000000 ,0,459,华联连锁药店,39.6,33
3740,株洲千金药业股份有限公司,H2妇科千金胶囊0.4g*48粒,6926920000000 ,0,255,华联连锁药店,69.6,58
3739,甘肃岷海制药有限责任公司,速效止泻胶囊0.3g*20粒,6923400000000 ,0,457,华联连锁药店,21.6,18
3738,江西恒康药业有限公司,穿心莲胶囊12粒*2板,6930170000000 ,0,9,华联连锁药店,22.8,19
3737,沈阳绿洲制药有限责任公司,固本益肠胶囊0.5g*36粒,6907280000000 ,0,21,华联连锁药店,42,35
3736,葵花药业集团(吉林)临江有限公司,感冒清胶囊每粒装0.5g*24粒,6924960000000 ,0,458,华联连锁药店,12,10
3735,云南保元堂药业有限责任公司,胃康胶囊0.3g*36粒,6912890000000 ,0,22,华联连锁药店,41.4,34.5
3734,贵州盛世龙方制药股份有限公司,精乌胶囊0.45克*126粒,6922600000000 ,0,504,华联连锁药店,96,80
3733,保和堂(焦作)制药有限公司,当归龙荟胶囊0.4g*36粒,6936850000000 ,0,458,华联连锁药店,43.2,36
3732,保定天浩制药有限公司,前列舒通胶囊0.4g*36粒,6932450000000 ,0,465,华联连锁药店,66,55
3731,通化颐生药业股份有限公司,感冒清胶囊每粒装0.5g*18粒,6926820000000 ,0,458,华联连锁药店,4.8,4
3730,山东步长制药股份有限公司,香菊胶囊0.3克*12粒*4板,6927760000000 ,0,305,华联连锁药店,29.4,25
3729,修正药业集团股份有限公司,1#颈腰康胶囊0.33g*50粒,6925610000000 ,0,456,华联连锁药店,41.76,34.8
3728,贵州益佰制药股份有限公司,1#克咳胶囊0.3g*21粒,6923960000000 ,0,10,华联连锁药店,25.2,21
3727,江西药都仁和制药有限公司,H2清火胶囊0.5g*36粒,6930400000000 ,0,9,华联连锁药店,34.8,29
3726,吉林吉春制药股份有限公司,痔炎消胶囊0.41g*48粒,6924960000000 ,0,465,华联连锁药店,36,30
3725,扬子江药业集团有限公司,H2百乐眠胶囊0.27g*24粒,6927760000000 ,0,502,华联连锁药店,49.2,41
3724,石家庄以岭药业股份有限公司,H2银黄胶囊0.3g*48粒,6920860000000 ,0,9,华联连锁药店,33.6,32
3723,佛山手心制药有限公司（原阿特维斯(佛山)制药有限公司,五子衍宗软胶囊0.6g*36粒,6916470000000 ,0,504,华联连锁药店,93.6,78
3722,江西心正药业有限责任公司,1#抗宫炎胶囊0.5g*48粒,6900210000000 ,0,464,华联连锁药店,40.8,34
3721,浙江一新制药股份有限公司,羚羊角胶囊0.15g*12粒,6911780000000 ,0,457,华联连锁药店,46.8,39
3720,北京康而福药业有限责任公司,1#牛黄解毒软胶囊(码)0.4克*24粒,6933800000000 ,0,458,华联连锁药店,14.4,12
3719,贵州益康制药有限公司,1#金莲花胶囊0.35g*48s,6900970000000 ,0,9,华联连锁药店,45.6,38
3718,修正药业集团股份有限公司,2#六味地黄胶囊12粒*5板,6925610000000 ,0,504,华联连锁药店,83.76,69.8
3717,浙江天一堂药业有限公司,珍黄胶囊0.2g*24粒,6906950000000 ,0,9,华联连锁药店,23.76,19.8
3716,黑龙江济仁药业有限公司,前列安通胶囊0.4克*36粒,6921400000000 ,0,465,华联连锁药店,36,30
3715,太极集团浙江东方制药有限公司,补肾益脑胶囊12s*6板,6906260000000 ,0,504,华联连锁药店,62.4,52
3714,陕西步长制药有限公司,冠心舒通胶囊0.3G*60粒,6950080000000 ,0,459,华联连锁药店,66,55
3713,陕西步长制药有限公司,脑心通胶囊(码）禁退0.4G*36粒,6950080000000 ,0,459,华联连锁药店,31.8,26.5
3712,陕西步长制药有限公司,头痛宁胶囊0.4G*36粒,6950080000000 ,0,461,华联连锁药店,37.2,31
3711,云南理想药业有限公司,肾衰宁胶囊0.35g*36粒,6921070000000 ,0,465,华联连锁药店,66,55
3710,甘肃中天金丹药业有限公司,1#通便灵胶囊0.25g*24粒,6933140000000 ,0,3,华联连锁药店,14.64,12.2
3709,江苏康缘药业股份有限公司,加味藿香正气软胶囊0.6克*10粒,6934920000000 ,0,9,华联连锁药店,25.92,21.6
3708,青海晶珠藏药高新技术产业股份有限公司,2#前列癃闭通胶囊0.5g*40粒,6924190000000 ,0,465,华联连锁药店,54,45
3707,四川禾正制药有限责任公司,五酯胶囊24粒,6922340000000 ,0,457,华联连锁药店,25.2,21
3706,河北万岁药业有限公司,乙肝解毒胶囊0.25g*24粒,6923160000000 ,0,457,华联连锁药店,19.2,16
3705,江西药都仁和制药有限公司,H2腰息痛胶囊0.3g*36粒,6930400000000 ,0,456,华联连锁药店,43.2,36
3704,通化东宝药业股份有限公司,镇脑宁胶囊(码）300mg*60粒,6901890000000 ,0,461,华联连锁药店,20.4,17
3703,浙江新光药业股份有限公司,伸筋丹胶囊0.15g*60粒,6905380000000 ,0,456,华联连锁药店,6.6,5.5
3702,吉林敖东洮南药业股份有限公司,心脑舒通胶囊40粒,6922230000000 ,0,459,华联连锁药店,27.36,22.8
3701,吉林金复康药业有限公司,益血生胶囊0.25克*36粒,6923620000000 ,0,465,华联连锁药店,31.8,26.5
